"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"139","com.ziksana.service.subscription.impl","src/main/java/com/ziksana/service/subscription/impl/SubscriptionServiceImpl.java","5","126","Found 'DU'-anomaly for variable 'learnCompId' (lines '126'-'142').","Controversial Rules","DataflowAnomalyAnalysis"
"140","com.ziksana.service.subscription.impl","src/main/java/com/ziksana/service/subscription/impl/SubscriptionServiceImpl.java","3","127","Avoid unused local variables such as 'learnCmpCntId'.","Unused Code Rules","UnusedLocalVariable"
"141","com.ziksana.service.subscription.impl","src/main/java/com/ziksana/service/subscription/impl/SubscriptionServiceImpl.java","5","127","Found 'DD'-anomaly for variable 'learnCmpCntId' (lines '127'-'133').","Controversial Rules","DataflowAnomalyAnalysis"
"142","com.ziksana.service.subscription.impl","src/main/java/com/ziksana/service/subscription/impl/SubscriptionServiceImpl.java","5","127","Found 'DU'-anomaly for variable 'learnCmpCntId' (lines '127'-'142').","Controversial Rules","DataflowAnomalyAnalysis"
"143","com.ziksana.service.subscription.impl","src/main/java/com/ziksana/service/subscription/impl/SubscriptionServiceImpl.java","5","131","Found 'DU'-anomaly for variable 'learnCompId' (lines '131'-'142').","Controversial Rules","DataflowAnomalyAnalysis"
"144","com.ziksana.service.subscription.impl","src/main/java/com/ziksana/service/subscription/impl/SubscriptionServiceImpl.java","5","133","Found 'DU'-anomaly for variable 'learnCmpCntId' (lines '133'-'142').","Controversial Rules","DataflowAnomalyAnalysis"
"145","com.ziksana.service.subscription.impl","src/main/java/com/ziksana/service/subscription/impl/SubscriptionServiceImpl.java","3","240","Avoid really long parameter lists.","Code Size Rules","ExcessiveParameterList"
"146","com.ziksana.service.subscription.impl","src/main/java/com/ziksana/service/subscription/impl/SubscriptionServiceImpl.java","2","248","System.out.print is used","Java Logging Rules","SystemPrintln"
"147","com.ziksana.service.subscription.impl","src/main/java/com/ziksana/service/subscription/impl/SubscriptionServiceImpl.java","3","314","Avoid excessively long variable names like eduContentEnrichId","Naming Rules","LongVariable"
"148","com.ziksana.service.subscription.impl","src/main/java/com/ziksana/service/subscription/impl/SubscriptionServiceImpl.java","3","323","Avoid excessively long variable names like educatorContentList","Naming Rules","LongVariable"
"149","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplDbunitTest.java","3","44","Use explicit scoping instead of the default package private level","Controversial Rules","DefaultPackage"
"150","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplDbunitTest.java","3","45","Avoid excessively long variable names like subscriptionService","Naming Rules","LongVariable"
"151","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplDbunitTest.java","3","45","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBean Rules","BeanMembersShouldSerialize"
"152","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplDbunitTest.java","3","48","A method/constructor shouldn't explicitly throw java.lang.Exception","Type Resolution Rules","SignatureDeclareThrowsException"
"153","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplDbunitTest.java","3","48","A method/constructor shouldn't explicitly throw java.lang.Exception","Type Resolution Rules","SignatureDeclareThrowsException"
"154","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplDbunitTest.java","3","48","Document empty method","Design Rules","UncommentedEmptyMethod"
"155","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplDbunitTest.java","3","52","A method/constructor shouldn't explicitly throw java.lang.Exception","Type Resolution Rules","SignatureDeclareThrowsException"
"156","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplDbunitTest.java","3","52","A method/constructor shouldn't explicitly throw java.lang.Exception","Type Resolution Rules","SignatureDeclareThrowsException"
"157","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplDbunitTest.java","3","52","Document empty method","Design Rules","UncommentedEmptyMethod"
"158","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplDbunitTest.java","3","58","Local variable 'memberId' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"159","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplDbunitTest.java","3","59","Local variable 'memberPersonaId' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"160","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplDbunitTest.java","3","60","Local variable 'token' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"161","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplDbunitTest.java","3","66","Document empty method","Design Rules","UncommentedEmptyMethod"
"162","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplDbunitTest.java","3","74","Local variable 'notes' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"163","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplDbunitTest.java","3","75","JUnit assertions should include a message","JUnit Rules","JUnitAssertionsShouldIncludeMessage"
"164","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplTest.java","3","36","This class has too many methods, consider refactoring it.","Code Size Rules","TooManyMethods"
"165","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplTest.java","3","38","Use explicit scoping instead of the default package private level","Controversial Rules","DefaultPackage"
"166","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplTest.java","3","39","Avoid excessively long variable names like subscriptionService","Naming Rules","LongVariable"
"167","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplTest.java","3","39","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBean Rules","BeanMembersShouldSerialize"
"168","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplTest.java","3","42","A method/constructor shouldn't explicitly throw java.lang.Exception","Type Resolution Rules","SignatureDeclareThrowsException"
"169","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplTest.java","3","42","A method/constructor shouldn't explicitly throw java.lang.Exception","Type Resolution Rules","SignatureDeclareThrowsException"
"170","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplTest.java","3","42","Document empty method","Design Rules","UncommentedEmptyMethod"
"171","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplTest.java","3","46","A method/constructor shouldn't explicitly throw java.lang.Exception","Type Resolution Rules","SignatureDeclareThrowsException"
"172","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplTest.java","3","46","A method/constructor shouldn't explicitly throw java.lang.Exception","Type Resolution Rules","SignatureDeclareThrowsException"
"173","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplTest.java","3","46","Document empty method","Design Rules","UncommentedEmptyMethod"
"174","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplTest.java","3","52","Local variable 'memberId' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"175","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplTest.java","3","53","Local variable 'memberPersonaId' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"176","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplTest.java","3","54","Local variable 'token' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"177","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplTest.java","3","60","Document empty method","Design Rules","UncommentedEmptyMethod"
"178","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplTest.java","3","67","Local variable 'course' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"179","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplTest.java","3","69","Local variable 'node' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"180","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplTest.java","3","77","JUnit assertions should include a message","JUnit Rules","JUnitAssertionsShouldIncludeMessage"
"181","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplTest.java","3","96","JUnit assertions should include a message","JUnit Rules","JUnitAssertionsShouldIncludeMessage"
"182","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplTest.java","3","98","JUnit assertions should include a message","JUnit Rules","JUnitAssertionsShouldIncludeMessage"
"183","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplTest.java","3","98","Substitute calls to size() == 0 (or size() != 0) with calls to isEmpty()","Design Rules","UseCollectionIsEmpty"
"184","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplTest.java","3","98","Use assertSame(x, y) instead of assertTrue(x==y), or assertNotSame(x,y) vs assertFalse(x==y)","JUnit Rules","UseAssertSameInsteadOfAssertTrue"
"185","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplTest.java","3","118","JUnit assertions should include a message","JUnit Rules","JUnitAssertionsShouldIncludeMessage"
"186","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplTest.java","3","120","JUnit assertions should include a message","JUnit Rules","JUnitAssertionsShouldIncludeMessage"
"187","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplTest.java","3","120","Substitute calls to size() == 0 (or size() != 0) with calls to isEmpty()","Design Rules","UseCollectionIsEmpty"
"188","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplTest.java","3","120","Use assertSame(x, y) instead of assertTrue(x==y), or assertNotSame(x,y) vs assertFalse(x==y)","JUnit Rules","UseAssertSameInsteadOfAssertTrue"
"189","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplTest.java","3","126","JUnit tests should include assert() or fail()","JUnit Rules","JUnitTestsShouldIncludeAssert"
"190","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplTest.java","3","127","Avoid unused local variables such as 'noteText'.","Unused Code Rules","UnusedLocalVariable"
"191","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplTest.java","5","127","Found 'DU'-anomaly for variable 'noteText' (lines '127'-'139').","Controversial Rules","DataflowAnomalyAnalysis"
"192","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplTest.java","3","146","Use assertSame(x, y) instead of assertTrue(x==y), or assertNotSame(x,y) vs assertFalse(x==y)","JUnit Rules","UseAssertSameInsteadOfAssertTrue"
"193","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplTest.java","3","154","Use assertSame(x, y) instead of assertTrue(x==y), or assertNotSame(x,y) vs assertFalse(x==y)","JUnit Rules","UseAssertSameInsteadOfAssertTrue"
"194","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplTest.java","3","162","Use assertSame(x, y) instead of assertTrue(x==y), or assertNotSame(x,y) vs assertFalse(x==y)","JUnit Rules","UseAssertSameInsteadOfAssertTrue"
"195","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplTest.java","3","166","JUnit tests should include assert() or fail()","JUnit Rules","JUnitTestsShouldIncludeAssert"
"196","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplTest.java","3","207","Substitute calls to size() == 0 (or size() != 0) with calls to isEmpty()","Design Rules","UseCollectionIsEmpty"
"197","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplTest.java","3","224","Avoid excessively long variable names like linkedLearningContent","Naming Rules","LongVariable"
"198","com.ziksana.service.subscription.impl","src/test/java/com/ziksana/service/subscription/impl/SubscriptionServiceImplTest.java","2","226","System.out.print is used","Java Logging Rules","SystemPrintln"
